surpriseFaces,new
img/neutralC/CFD-WM-204-031-N.jpg,1
img/neutralC/CFD-BF-207-004-N.jpg,0
img/neutralC/CFD-LF-247-051-N.jpg,0
img/neutralC/CFD-MF-338-001-N.jpg,0
img/neutralC/CFD-AF-224-026-N.jpg,1
img/neutralC/CFD-AM-225-102-N.jpg,0
img/neutralC/CFD-BM-032-024-N.jpg,1
img/neutralC/CFD-AM-252-114-N.jpg,1
img/neutralC/CFD-IM-674-281-N.jpg,1
img/neutralC/CFD-AM-233-236-N.jpg,0
img/neutralC/CFD-MF-332-014-N.jpg,1
img/neutralC/CFD-WM-208-068-N.jpg,0
img/neutralC/CFD-AM-244-222-N.jpg,0
img/neutralC/CFD-IF-673-389-N.jpg,0
img/neutralC/CFD-BM-222-173-N.jpg,0
img/neutralC/CFD-WF-007-001-N.jpg,1
img/neutralC/CFD-BF-228-212-N.jpg,1
img/neutralC/CFD-BM-004-002-N.jpg,0
img/neutralC/CFD-BM-204-003-N.jpg,0
img/neutralC/CFD-BF-027-002-N.jpg,0
img/neutralC/CFD-LF-212-066-N.jpg,0
img/neutralC/CFD-BM-025-035-N.jpg,0
img/neutralC/CFD-WM-031-003-N.jpg,0
img/neutralC/CFD-BF-222-240-N.jpg,0
img/neutralC/CFD-AM-246-184-N.jpg,1
img/neutralC/CFD-AF-225-141-N.jpg,0
img/neutralC/CFD-WF-204-038-N.jpg,0
img/neutralC/CFD-BM-026-002-N.jpg,0
img/neutralC/CFD-WF-200-099-N.jpg,0
img/neutralC/CFD-BM-227-191-N.jpg,1
img/neutralC/CFD-AF-251-093-N.jpg,0
img/neutralC/CFD-LM-224-162-N.jpg,0
img/neutralC/CFD-IM-700-009-N.jpg,1
img/neutralC/CFD-AF-234-208-N.jpg,1
img/neutralC/CFD-MF-301-024-N.jpg,1
img/neutralC/CFD-IM-680-369-N.jpg,1
img/neutralC/CFD-BF-038-037-N.jpg,0
img/neutralC/CFD-AM-210-035-N.jpg,0
img/neutralC/CFD-WF-237-067-N.jpg,1
img/neutralC/CFD-LM-246-087-N.jpg,0
img/neutralC/CFD-BF-232-187-N.jpg,0
img/neutralC/CFD-BF-205-141-N.jpg,1
img/neutralC/CFD-AM-202-079-N.jpg,0
img/neutralC/CFD-LF-219-223-N.jpg,1
img/neutralC/CFD-IM-697-015-N.jpg,0
img/neutralC/CFD-MF-317-002-N.jpg,0
img/neutralC/CFD-BF-230-189-N.jpg,0
img/neutralC/CFD-IM-708-362-N.jpg,0
img/neutralC/CFD-LF-221-002-N.jpg,1
img/neutralC/CFD-LM-216-082-N.jpg,0
img/neutralC/CFD-IM-638-250-1-N.jpg,0
img/neutralC/CFD-IM-706-002-N.jpg,0
img/neutralC/CFD-IF-729-393-N.jpg,1
img/neutralC/CFD-BF-035-001-N.jpg,0
img/neutralC/CFD-BF-033-028-N.jpg,0
img/neutralC/CFD-MM-309-027-N.jpg,0
img/neutralC/CFD-MF-346-008-N.jpg,1
img/neutralC/CFD-BF-031-002-N.jpg,0
img/neutralC/CFD-MF-329-001-N.jpg,0
img/neutralC/CFD-AF-247-278-N.jpg,1
img/neutralC/CFD-BF-030-002-N.jpg,0
img/neutralC/CFD-AF-256-160-N.jpg,1
img/neutralC/CFD-MF-308-001-N.jpg,0
img/neutralC/CFD-IM-678-482-N.jpg,0
img/neutralC/CFD-MF-316-001-N.jpg,0
img/neutralC/CFD-IF-602-134-N.jpg,0
img/neutralC/CFD-WF-226-095-N.jpg,0
img/neutralC/CFD-LM-200-045-N.jpg,0
img/neutralC/CFD-IF-713-170-N.jpg,1
img/neutralC/CFD-IF-741-040-N.jpg,0
img/neutralC/CFD-LF-239-148-N.jpg,0
img/neutralC/CFD-LF-217-082-N.jpg,0
